genres,app_name,date,price,item_id
['Simulation'],Train Simulator: West Highland Line (South) Route Add-On,2015,39.99,277761
"['RPG', 'Simulation', 'Strategy']",Dungeons 2 - A Chance of Dragons,2015,3.99,382410
['Adventure'],Tanita: A Plasticine Dream,2006,4.99,372560
"['Indie', 'Strategy']",Nightside,2015,9.99,360390
"['Action', 'Adventure', 'Indie']",Fitz the Fox,2015,3.99,372830
"['Action', 'Adventure', 'Indie']",Spider: Rite of the Shrouded Moon,2015,9.99,278420
"['Adventure', 'Indie']",Spider: Rite of the Shrouded Moon - Soundtrack,2015,4.99,391930
"['Indie', 'Simulation', 'Strategy']",The Oil Blue: Steam Legacy Edition,2010,4.99,386700
"['Casual', 'Indie', 'Simulation', 'Strategy']",Road Works,2014,7.99,352750
"['Casual', 'Indie']",Sakura Clicker - Bow Weapon,2015,0.99,393025
"['Casual', 'Indie']",Sakura Clicker - Axe Weapon,2015,0.99,393024
"['Casual', 'Indie']",Sakura Clicker - Spear Weapon,2015,0.99,393040
"['Casual', 'Indie']",Sakura Clicker - Knight Outfit,2015,0.99,393021
"['Casual', 'Indie']",Sakura Clicker - Chocolate Outfit,2015,1.99,393042
"['Casual', 'Indie']",Sakura Clicker - Dual Swords Weapon,2015,0.99,393026
"['Casual', 'Indie']",Sakura Clicker - Sword Weapon,2015,0.99,393041
"['Casual', 'Indie']",Sakura Clicker - Wedding Outfit,2015,1.99,393043
"['Casual', 'Indie', 'Simulation']",Shu's Garden,2015,4.99,393350
"['Adventure', 'RPG']",Planet Alcatraz 2,2008,4.99,389250
"['Free to Play', 'Strategy']",Shadow of Kingdoms,2015,Free,387450
['Indie'],Crystal Towers 2 XL,2015,7.99,340250
"['Casual', 'Indie', 'Strategy']",President for a Day - Floodings,2015,2.99,368770
"['RPG', 'Strategy']",Space Hulk Ascension - Successor Chapter Pack,2015,7.99,355900
['Simulation'],Baltimore & Ohio Wagon Pack,2015,4.99,326001
"['Action', 'Strategy']",Toy Soldiers: War Chest - Cobra Pack,2015,4.99,391431
"['Action', 'Strategy']",Toy Soldiers: War Chest - G.I. Joe Pack,2015,4.99,391430
"['Action', 'Strategy']",Toy Soldiers: War Chest - Legendary Heroes,2015,14.99,391621
"['Action', 'Strategy']",Toy Soldiers: War Chest - Masters of the Universe™ Pack,2015,4.99,391432
"['Casual', 'Indie']",Two Steps Back,2015,2.99,370200
"['Simulation', 'Strategy']",Luxury Hotel Emporium,2015,4.99,389680
"['Indie', 'Strategy']",We Are Legion,2015,9.99,354560
"['Simulation', 'Strategy']",Nightclub Emporium,2015,4.99,389690
"['Action', 'Indie']",Demon Hearts,2015,3.99,367350
['RPG'],Fairy Fencer F: Weapon Change Accessory Set,2015,0.99,367415
"['Casual', 'Strategy']",12 Labours of Hercules III: Girl Power,2015,2.99,360650
"['Action', 'Adventure', 'Casual', 'RPG']",AKIBA'S TRIP: Undead &amp; Undressed Demo,2015,,375980
"['Action', 'Indie']",Putrefaction,2015,0.99,378270
"['Adventure', 'Casual', 'Indie', 'RPG']",Black Home,2015,9.99,370700
"['Action', 'Indie']",The Tower Of Elements,2015,0.99,377310
"['Adventure', 'Indie']",Hidden: On the trail of the Ancients,2015,9.99,352580
['Indie'],Icebound,2015,14.99,334260
['RPG'],Fairy Fencer F: Swimwear Set,2015,0.99,367411
['RPG'],Fairy Fencer F: Ultimate Armor Pack,2015,0.99,367414
['RPG'],Fairy Fencer F: Hot Springs Set,2015,0.99,367410
['RPG'],Fairy Fencer F: Surpass Your Limits Set,2015,0.99,367413
['RPG'],Fairy Fencer F: Additional Fairy Pack,2015,0.99,367412
"['Casual', 'Indie']",Letter Quest: Grimm's Journey Remastered,2015,7.99,373970
"['Adventure', 'Indie']",Dream,2015,8.99,229580
"['Adventure', 'Indie']",Dream - Soundtrack,2015,3.99,384710
"['Casual', 'Indie']",Job the Leprechaun,2015,0.99,386420
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']",Zone 22,2015,7.99,321390
"['Adventure', 'Indie', 'Simulation', 'Strategy']",Cosmonautica,2015,9.99,320340
"['Adventure', 'Casual', 'Indie']",D4: Hand Cursor Set　Vol.2,2015,2.99,384226
"['Adventure', 'Casual', 'Indie']",D4: Hand Cursor Set　Vol.3,2015,2.99,384227
['Action'],Nirvana: The First Travel,2015,3.99,386630
"['Action', 'Indie', 'Early Access']",Geocore,2015,2.99,355190
"['Adventure', 'Casual', 'Indie', 'RPG']",Millennium 5 - Deluxe Contents (contains Guide),2015,5.99,372270
"['Action', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation']",Badland Bandits - Bloody Pack,2015,19.99,392090
"['Adventure', 'Casual', 'Indie']",D4: Hand Cursor Set　Vol.1,2015,2.99,384225
"['Action', 'Adventure', 'Indie']",Gynophobia,2015,3.99,365020
"['Action', 'Adventure', 'Indie']",Withstand: Apotheosis,2015,,366600
"['Action', 'Indie']","Botology - Map ""Sartilus"" for Survival Mode",2015,0.99,389620
['Adventure'],Go Home - Rage incoming,2015,1.99,365150
['Indie'],Cursed Sight,2015,5.99,360550
['Indie'],Cursed Sight Demo,2015,,360560
['Indie'],Cursed Sight - Digital artbook,2015,2.99,373690
['Indie'],Cursed Sight - Original Soundtrack,2015,2.99,372660
"['Action', 'Adventure', 'Indie']",Stealth Inc 2: A Game of Clones - Official Soundtrack,2015,2.99,390760
"['Adventure', 'Indie']",Adam's Venture Chronicles,2015,9.99,362410
"['Adventure', 'Casual', 'Indie']",Last Half of Darkness - Society of the Serpent Moon,2011,4.99,384910
"['Adventure', 'Free to Play', 'Indie']",Fingerbones,2014,Free,391270
"['Action', 'Casual', 'Indie', 'Strategy']",PixelJunk™ Nom Nom Galaxy,2015,9.99,226100
"['Casual', 'Indie', 'Strategy']",Wave Mechanics,2015,0.99,385690
['Simulation'],Great Northern Wagon Pack Add-On,2015,4.99,275139
['Simulation'],BNSF Wagon Pack Add-On,2015,4.99,275138
"['Casual', 'Indie', 'Sports', 'Strategy']",TREBUCHET,2015,5.99,336680
"['Adventure', 'Casual', 'Indie', 'Simulation']",East Tower - Kurenai,2014,14.99,356560
"['Action', 'Adventure', 'Indie']",Baxter's Venture: Director's Cut,2015,3.99,386460
"['Action', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",Call to Arms - Deluxe Edition upgrade,2015,14.99,374390
"['Action', 'Casual', 'Indie']",Stellar 2D,2015,0.99,391070
"['Free to Play', 'Massively Multiplayer', 'RPG']",Karos Returns,2017,Free,371310
"['Action', 'Casual', 'Indie', 'Strategy']","Rock, the Tree Hugger",2015,4.99,391410
"['Adventure', 'Casual', 'Indie', 'Strategy']",StartBolita,2016,3.99,364850
"['Action', 'Casual', 'Indie']",The Deletion,2015,1.99,391160
"['Action', 'Indie', 'Racing']",Sunrise,2015,1.99,378731
"['Action', 'Adventure', 'Indie']",Stick 'Em Up 2 Demo,2015,,320290
"['Action', 'Adventure', 'Indie']",Stick 'Em Up 2: Paper Adventures,2015,2.99,282780
"['Action', 'Adventure', 'RPG']",ReLoaded,2015,4.99,379380
"['Action', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation']",Badland Bandits - Old school madness skins,2015,17.99,390690
"['Casual', 'Indie', 'RPG']",Heart of Ember CH1,2015,1.99,382320
"['Action', 'Adventure', 'RPG']",Legend of Kay Anniversary,2015,19.99,313810
"['Adventure', 'Indie']",Just Alone,2015,12.99,388300
['Software Training'],Professor Teaches® QuickBooks 2015,2015,9.99,387810
"['Action', 'Casual']",Boneless Zombie,2015,4.99,383700
"['Action', 'Adventure']",Life is Strange - Episode 4,2015,19.99,329920
"['Casual', 'Simulation', 'Sports', 'Strategy']",Baseball Mogul 2015 Demo,2014,,388350
"['Action', 'Adventure', 'Free to Play', 'Indie']",Spooky's Jump Scare Mansion - OST,2015,9.99,390580
"['Action', 'Strategy']",Hogs of War,2000,4.99,389900
['Sports'],Rugby Challenge 3 Demo,2015,,386780
"['Action', 'Indie', 'Strategy']",Blue Libra,2011,3.99,377890
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Chronicon,2015,9.99,375480
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",Professional Lifetime All-Inclusive,2015,99.99,381792
['Simulation'],FSX: Steam Edition - Messerschmitt Bf 109 Add-On,2015,19.99,379232
['Simulation'],FSX: Steam Edition - Republic RC-3 Seabee Add-On,2015,19.99,379240
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Prehistoric Paint Jobs Pack,2015,1.99,266931
"['Action', 'Adventure', 'Free to Play', 'Indie']",Spooky's Jump Scare Mansion,2015,Free to Play,356670
"['Casual', 'Simulation']",Rocksmith® 2014 – Faith No More Song Pack,2015,11.99,369793
"['Action', 'Casual', 'Indie']",Collisions,2015,3.99,390910
"['Indie', 'RPG']",Machina of the Planet Tree -Planet Ruler-,2015,12.99,383960
"['Indie', 'RPG']",Another Star,2014,9.99,358030
"['Action', 'Adventure', 'Indie', 'Early Access']",Abducted,2017,14.99,299580
"['Action', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation']",Badland Bandits - Raw Power Skins,2015,14.99,391010
"['Casual', 'Simulation']",Construction Simulator 2015: Liebherr LB 28,2015,3.99,359781
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']",Absolute Drift,2015,11.99,320140
"['Free to Play', 'Simulation']",Mitos.is: The Game,2015,Free to Play,389570
['Casual'],The chronicles of Emerland. Solitaire.,2013,3.99,389400
"['Adventure', 'RPG']",Raywin,2015,,386110
"['Action', 'Adventure', 'Indie', 'RPG']",Hush,2015,9.99,379990
"['Action', 'Adventure', 'Indie', 'RPG']",Inferno 2,2015,4.99,387280
"['Action', 'Adventure', 'Indie', 'Simulation']",BOMB: Who let the dogfight?,2015,,301500
"['Free to Play', 'Strategy']",Magic Duels,2015,Free to Play,316010
"['Adventure', 'Casual']",Idol Magical Girl Chiru Chiru Michiru Part 1,2015,19.99,377710
['Software Training'],Professor Teaches Windows 10,2015,14.99,376990
"['Action', 'Indie', 'RPG']",The Swindle,2015,14.99,369110
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",MOAI 2: Path to Another World Demo,2015,,366680
['Indie'],The Empty Inn,2015,3.99,385580
"['Action', 'Indie']",Galacide,2015,6.99,356790
"['Indie', 'Strategy']",Colonial Conquest,2015,9.99,341030
"['Action', 'Adventure', 'Casual', 'Indie']",Never Alone: Foxtales,2015,3.99,355740
['Adventure'],King's Quest,2015,24.99,345390
"['RPG', 'Strategy']",King of Dragon Pass,2015,11.99,352220
"['Indie', 'Simulation', 'Strategy']",The Viceroy,2015,19.99,387430
"['Action', 'Adventure', 'Indie', 'RPG']",Kyn,2015,19.99,314560
['Adventure'],King's Quest: Season Pass,2015,24.99,385721
"['Action', 'Adventure', 'Casual']",Funk of Titans,2015,6.99,383750
['Adventure'],Airport Madness 4,2011,9.99,387850
"['Action', 'Indie', 'RPG']",Transcendence - Eternity Port Expansion,2015,,383320
"['Action', 'Adventure']",Rare Weapons Set B (The Kinugawa Crazies),2015,3.99,333814
"['Casual', 'Indie']",Demon Horde Master,2015,1.99,380790
"['Adventure', 'Indie', 'RPG']",Whisper of a Rose: Strategy Guide,2015,2.99,333410
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",Zotrix,2015,12.99,343280
"['Action', 'Indie', 'RPG']",Transcendence,2015,8.99,364510
['Strategy'],Nobunaga's Ambition: Souzou Power Up Kit,2015,20.99,344120
"['Action', 'Indie']",Battle For The Sun,2015,4.99,385700
"['Action', 'Adventure', 'Indie']",SUPER DISTRO,2015,0.99,364690
['Strategy'],Nobunaga's Ambition: Souzou WPK(TC) - GAMECITY線上用戶登錄用序號,2015,42.99,388700
['Strategy'],Legions of Steel - Soundtrack,2015,0.99,388810
"['Action', 'Indie']",Nandeyanen!? - The 1st Sûtra,2015,1.99,386090
"['Action', 'Casual', 'Indie']",Build 'n Bump,2015,2.99,375790
"['Action', 'Strategy']",Battle of Empires : 1914-1918 - MP Pack 2,2015,2.99,364020
"['Adventure', 'Indie']",Through Abandoned,2015,0.99,389270
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top Down Tokens - Heroic 6,2015,4.99,389912
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top Down Tokens - Prisoners and Slaves,2015,4.99,389914
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top Down Tokens - Vietnam Soldiers,2015,4.99,389913
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top Down Tokens - Dinosaurs,2015,4.99,389911
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top Down Tokens - Ratmen,2015,4.99,389915
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top Down Tokens - Elementals,2015,4.99,389917
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top-Down Tokens - Heroic 8,2015,4.99,389921
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top-Down Tokens - Heroic 7,2015,4.99,389920
['Software Training'],Professor Teaches® OneNote 2013 & 365,2015,14.99,387790
['Software Training'],Professor Teaches® Access 2013 & 365,2015,14.99,387780
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top-Down Tokens - More Monsters 2,2015,4.99,389922
['Adventure'],Blues and Bullets,2015,4.99,378660
['Utilities'],Borderless Gaming,2015,3.99,388080
['Software Training'],Professor Teaches® PowerPoint 2013 & 365,2015,14.99,387770
['Software Training'],Professor Teaches® Outlook 2013 & 365,2015,14.99,387800
"['RPG', 'Simulation', 'Strategy']",Tropico 5 - T-Day,2015,3.99,306392
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top Down Tokens - Steampunk,2015,4.99,389910
"['RPG', 'Simulation', 'Strategy']",Tropico 5 - Map Pack,2015,,306401
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Top Down Tokens - Demons,2015,4.99,389916
"['Action', 'Adventure']",Way of the Samurai 4,2015,24.99,312780
"['Action', 'Adventure', 'Casual', 'Indie']",Scott in Space,2015,4.99,385980
"['Action', 'Casual', 'Indie', 'Strategy']",Island Defense,2015,1.99,375850
['Action'],Call of Duty®: Advanced Warfare - X-Ray Personalization Pack,2015,1.99,343596
['Action'],Call of Duty®: Advanced Warfare - Jackpot Personalization Pack,2015,1.99,343599
['Action'],Call of Duty®: Advanced Warfare - Disco Personalization Pack,2015,1.99,343597
['Action'],Call of Duty®: Advanced Warfare - Aces Personalization Pack,2015,1.99,343598
"['Action', 'Adventure']",Way of the Samurai 4 - Iron Set,2015,0.99,333812
"['Action', 'Indie']",FEIST,2015,9.99,327060
"['Action', 'Adventure']",Scroll Set,2015,0.99,333810
"['Action', 'Indie']",Zenzizenzic,2015,9.99,327500
"['Adventure', 'Casual']",9 Clues 2: The Ward,2015,9.99,369420
"['Casual', 'Strategy']",Quadle,2015,7.99,384210
"['Action', 'Simulation']",Terra Nova: Strike Force Centauri,1996,5.99,368600
"['Action', 'Casual', 'Free to Play', 'Indie']",Time Clickers,2015,Free,385770
"['Action', 'Indie']",RETSNOM,2015,4.99,382920
['Education'],Family Tree Heritage Platinum 9,2015,39.99,373000
"['Photo Editing', 'Software Training', 'Utilities']",Snapshot - DSLR Camera Control,2015,2.99,388280
"['Action', 'Adventure']",Olympia Rising,2015,4.99,295910
"['Action', 'Adventure', 'Indie']",The Talos Principle: Road To Gehenna,2015,14.99,358470
['Simulation'],FSX: Steam Edition - McClellan-Palomar Airport (KCRQ) Add-On,2015,16.99,352200
"['Action', 'Casual', 'Indie', 'Early Access']",Nature's Zombie Apocalypse,2015,12.99,378530
"['Adventure', 'Casual']",Blues and Bullets - Digital Comic,2015,2.99,389970
['Simulation'],FSX: Steam Edition - East Frisian Islands Add-On,2015,16.99,352186
['Simulation'],FSX: Steam Edition - Granville Gee Bee Model Z Add-On,2015,19.99,379231
"['Racing', 'Simulation', 'Sports']",Project CARS - Audi Ruapuna Speedway Expansion,2015,5.49,334773
['Adventure'],Bosch's Damnation,2014,11.99,337130
"['Casual', 'Indie', 'Strategy']",Power of Love,2015,4.99,368710
"['Casual', 'Indie']",Energy Balance,2015,2.99,375010
"['Action', 'Adventure', 'Indie']",Yasai Ninja,2015,1.99,372150
"['Indie', 'Massively Multiplayer', 'RPG']",The Black Watchmen Demo,2015,,383430
"['Adventure', 'Indie']",Niko Through The Dream - Soundtrack,2015,4.99,361500
"['Adventure', 'Casual', 'Indie']",Stranded In Time,2015,1.99,385150
"['Action', 'Indie']",Vortex,2015,4.99,383530
"['Action', 'Adventure']",Tembo The Badass Elephant Demo,2015,,374360
"['Action', 'Indie']",Diadra Empty,2015,5.99,284220
"['Action', 'Casual', 'Sports']",Paintball eXtreme,2015,1.99,387960
"['Indie', 'RPG']",Champion of the Gods,2015,6.99,386520
"['Adventure', 'Indie']",Niko: Through The Dream,2015,9.99,296550
"['Indie', 'RPG']",Champion of the Gods Demo,2015,,386530
"['Action', 'Strategy']",Executive Assault,2015,12.99,331500
['Web Publishing'],RPG Maker 2000,2015,24.99,383730
"['Adventure', 'Indie', 'RPG']",8-Bit Adventures - Soundtrack + Composer's Selection,2015,4.99,387170
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing']",001 Game Creator,2015,59.99,347400
"['Action', 'Adventure', 'Indie', 'Simulation']",Rake,2015,4.99,386880
"['Adventure', 'Casual', 'Indie', 'RPG']",The Hole Story,2015,4.99,356730
"['Action', 'Indie']",Fighties,2015,4.99,362810
['Simulation'],FSX: Steam Edition - WACO YMF5 Add-On,2015,19.99,364329
"['Racing', 'Early Access']",DRIFT 84,2015,2.99,381800
"['Adventure', 'Casual', 'Indie', 'Strategy']",Fort Defense - Bermuda Triangle,2015,2.99,363351
"['RPG', 'Simulation', 'Strategy']",Expansion - Crusader Kings II: Horse Lords,2015,14.99,354330
['Simulation'],FSX: Steam Edition - Piper PA-28-181 Archer II Add-On,2015,24.99,364322
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Orchestral House Lords,2015,2.99,373940
"['RPG', 'Simulation', 'Strategy']",Content Pack - Crusader Kings II: Horse Lords,2015,5.99,354331
"['Indie', 'RPG']",Guild of Dungeoneering,2015,14.99,317820
"['Adventure', 'Indie']",AR-K: The Great Escape,2015,7.99,368890
['Action'],Predator/Prey Pack,2015,3.99,354427
['Action'],Predator,2015,4.99,351550
"['Casual', 'Simulation']",Rocksmith® 2014 – Lynyrd Skynyrd - “Gimme Three Steps”,2015,2.99,369779
"['Casual', 'Simulation']",Rocksmith® 2014 – Lynyrd Skynyrd - “Tuesday’s Gone”,2015,2.99,369778
"['Casual', 'Simulation']",Rocksmith® 2014 – Lynyrd Skynyrd - “Call Me The Breeze”,2015,2.99,369780
"['Casual', 'Simulation']",Rocksmith® 2014 – Lynyrd Skynyrd Song Pack,2015,7.99,369781
"['Adventure', 'Casual']",Lost Lands: The Four Horsemen,2015,6.99,372940
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",Jet Racing Extreme,2015,3.99,385270
"['Action', 'Adventure', 'Indie']",Environmental Station Alpha Soundtrack,2015,2.99,384720
"['Action', 'Indie']",Tachyon Project,2015,9.99,385860
"['Indie', 'RPG']",Guild of Dungeoneering Soundtrack,2015,7.99,376820
"['Action', 'Adventure', 'Indie']",Amygdala,2015,9.99,369060
"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",Assault Corps 2,2015,2.99,376120
"['Adventure', 'Indie']",MechaNika,2015,3.99,384680
"['Action', 'Adventure', 'Indie']",Luckslinger,2015,9.99,358810
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - [J7W1] Dude Pack,2015,19.99,369511
"['Action', 'Adventure', 'Indie']",Luckslinger Soundtrack,2015,3.99,386500
"['Adventure', 'Indie']",Sylvio Original Soundtrack,2015,4.99,386890
"['Action', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation', 'Early Access']",Badland Bandits,2015,Free,378480
"['Casual', 'Free to Play', 'Indie', 'Strategy']",March of War: FaceOff - M,2015,,323900
['Simulation'],Train Simulator: D&RGW SD9 Loco Add-On,2015,19.99,325951
"['Action', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation']",Badland Bandits - Ultimate Edition,2015,19.99,382151
"['Action', 'Adventure', 'Indie']",Ninjahtic Mind Tricks,2015,1.99,387880
['Strategy'],Legions of Steel,2015,19.99,312440
"['Adventure', 'Indie', 'RPG']",Atonement: Scourge of Time,2015,8.99,385070
"['Action', 'RPG']",PAYDAY 2: Gage Ninja Pack,2015,,384021
"['Action', 'Adventure', 'Indie']",Spirits of Xanadu - Soundtrack,2015,,387080
"['Indie', 'Simulation', 'Strategy']",Karma,2015,0.99,381130
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",DGU: Death God University,2015,9.99,352850
"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",Caves of Qud,2015,9.99,333640
['Sports'],Axis Football 2015,2015,14.99,370090
"['Adventure', 'Indie', 'RPG', 'Strategy']",AntharioN,2015,14.99,293160
"['Action', 'Adventure', 'Indie']",SEEP Universe,2015,2.99,383630
"['Action', 'Casual', 'Indie']",TeraBlaster,2015,Free to Play,384150
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO Deluxe Asia On-road tracks,2015,9.99,381791
"['Adventure', 'Indie']",The Apotheosis Project,2014,2.99,364350
"['Action', 'Indie']",Pilot Crusader,2015,,384930
"['Adventure', 'RPG', 'Strategy']",Contradiction - Spot The Liar!,2015,9.99,373390
"['Adventure', 'Casual', 'Indie', 'Simulation']",How to Take Off Your Mask,2015,11.99,365350
"['Action', 'Indie']",Mactabilis,2011,2.99,374630
"['Action', 'Racing']",Monster Truck Destruction,2015,4.99,324760
"['Adventure', 'Casual']",Mystery Maze Of Balthasar Castle,2015,4.99,368880
"['Casual', 'Simulation']",Rocksmith® 2014 – Volbeat - “Lola Montez”,2015,2.99,369774
"['Casual', 'Simulation']",Rocksmith® 2014 – Volbeat - “Still Counting”,2015,2.99,369772
"['Casual', 'Simulation']",Rocksmith® 2014 – Volbeat - “A Warrior’s Call”,2015,2.99,369776
"['Casual', 'Simulation']",Rocksmith® 2014 – Volbeat - “Fallen”,2015,2.99,369775
"['Casual', 'Simulation']",Rocksmith® 2014 – Volbeat Song Pack,2015,11.99,369777
['Indie'],Ame no Marginal -Rain Marginal-,2014,12.99,348950
"['Action', 'Indie']",Yatagarasu Complete Set,2015,19.99,385660
"['Action', 'Indie']",Yatagarasu Attack on Cataclysm Digital Art Pack,2015,2.99,385640
"['Action', 'Indie']",Yatagarasu Attack on Cataclysm Custom Voice Packs,2015,29.99,382510
"['Action', 'Indie', 'Early Access']",Scraps: Modular Vehicle Combat,2015,14.99,350150
"['Action', 'Indie']",Yatagarasu Attack on Cataclysm Original Soundtrack,2015,9.99,385650
"['Action', 'Indie']",Scraps Demo,2015,,382060
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",Marble Mayhem: Fragile Ball,2015,1.99,370510
['Action'],Battle Fantasia -Revised Edition-,2015,14.99,356910
"['Casual', 'Indie', 'Strategy']",Deficis Demo,2014,,385820
['Action'],Battle Fantasia -Revised Edition- Original Soundtrack,2015,,383990
"['Action', 'Casual', 'Indie']",Gunpowder,2015,1.99,375170
"['Simulation', 'Sports']",Cricket Captain 2015,2015,9.99,351050
['Simulation'],FSX: Steam Edition - Junker Ju87 Stuka Add-On,2015,9.99,364327
"['Action', 'Adventure', 'Indie']",Lemma OST,2015,6.99,386000
['Simulation'],FSX: Steam Edition - Santa Barbara Airport (KSBA) Add-On,2015,19.99,352188
"['Action', 'Indie']",Super Cyborg,2015,4.99,341550
"['Action', 'Indie']",Super Cyborg Demo,2015,,381770
"['Action', 'Indie']",Clandestinity of Elsie,2015,4.99,379320
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - [XB-53] Julia Mackin Pack,2015,19.99,369510
"['Adventure', 'Indie']",Replay - VHS is not dead,2015,9.99,333490
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Magic Circle Demo,2015,,377020
"['Adventure', 'Indie']",Replay - VHS is not dead - Original Soundtrack,2015,2.99,385540
"['Indie', 'Strategy']",Galactic Civilizations III - Map Pack DLC,2015,Free to Play,373980
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Magic Circle,2015,19.99,323380
"['Simulation', 'Strategy']",Gary Grigsby's War in the East,2010,79.99,370540
"['Action', 'Indie']",Cosmophony,2015,4.99,370920
"['Simulation', 'Strategy']",Gary Grigsby's War in the East: Lost Battles,2013,14.99,381200
"['Simulation', 'Strategy']",Gary Grigsby's War in the East: Don to the Danube,2012,14.99,381201
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",Trove,2015,Free to Play,304050
"['Action', 'Indie', 'RPG', 'Strategy']",The Red Solstice,2015,19.99,265590
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",Trove - Arcanium Expedition Pack,2015,19.99,380231
['Simulation'],FSX: Steam Edition - Inverness Airport (EGPE) Add-On,2015,16.99,352184
"['Action', 'Adventure', 'Indie']",Traverser,2015,14.99,327520
['Simulation'],Train Simulator: WCML Trent Valley Route Add-On,2015,39.99,325954
['Strategy'],Ground Control Anthology,2000,4.99,254820
"['Action', 'Casual', 'Indie', 'Simulation']",Weapons Genius,2015,4.99,385400
"['Casual', 'Free to Play', 'Indie', 'Strategy']",Battle for Blood - Epic battles within 30 seconds!,2015,Free,384980
['Strategy'],Ground Control II: Operation Exodus,2004,4.99,254840
"['Action', 'Indie', 'Strategy']",Awesomenauts - Shinobi Rocco Skin,2015,2.99,376372
['Indie'],Prompt Demo,2015,,366630
"['Action', 'Indie']","Botology - Map ""Zerex"" for Survival Mode",2015,0.99,385160
"['Indie', 'Strategy']",Sentinels of the Multiverse - Soundtrack (Volume 2),2015,4.99,382220
"['Action', 'Adventure', 'Indie']",Ninjahtic,2015,1.99,385230
"['Casual', 'Indie']",Notch Original Soundtrack - Alpha Episode,2015,4.99,355440
"['Indie', 'Strategy']",Sentinels of the Multiverse - Infernal Relics,2015,4.99,369050
"['Simulation', 'Strategy']",Crash Dive,2015,6.99,365260
"['Indie', 'RPG']",Macabre,2015,0.99,384950
['Racing'],Buggy,2015,4.99,379340
"['Simulation', 'Strategy']",Stronghold Crusader 2: The Templar and The Duke,2015,5.99,349230
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",Axis Game Factory's AGFPRO - Zombie Survival Pack DLC,2015,14.99,361210
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&D Princes of the Apocalypse,2015,24.99,382200
"['Adventure', 'Indie']",Corrosion: Cold Winter Waiting [Enhanced Edition],2015,7.99,349140
"['Action', 'Adventure', 'Indie', 'Simulation']",REVERSE SIDE Demo,2015,,317750
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - [AVRO Spade] Julia Mackin Pack,2015,19.99,369509
"['Adventure', 'Casual']",Sacra Terra: Angelic Night,2011,2.99,344440
"['Adventure', 'Casual', 'Indie', 'Simulation']",Area-X - Extra Gallery,2015,Play Now,383860
"['Action', 'Indie']",SECTOR,2015,Free to Play,366960
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","Witches, Heroes and Magic",2015,14.99,378510
"['Action', 'Indie']",Streets of Fury EX Demo,2015,,383570
